# Residuals   
# Time        	Ux            	Uy            	Uz            
0             	N/A
0.457         	5.727320e-06	1.826340e-06	1.393018e-06
0.45725       	5.711138e-06	1.820819e-06	1.389118e-06
0.4575        	5.695003e-06	1.815315e-06	1.385230e-06
0.45775       	5.678914e-06	1.809830e-06	1.381355e-06
0.458         	5.662875e-06	1.804361e-06	1.377491e-06
0.45825       	5.646881e-06	1.798910e-06	1.373640e-06
0.4585        	5.628912e-06	1.793371e-06	1.368963e-06
0.45875       	5.615819e-06	1.788171e-06	1.366467e-06
0.459         	5.598323e-06	1.782644e-06	1.361890e-06
0.45925       	5.584640e-06	1.777373e-06	1.358773e-06
0.4595        	5.566854e-06	1.771854e-06	1.354157e-06
0.45975       	5.552757e-06	1.766599e-06	1.351161e-06
0.46          	5.535142e-06	1.761131e-06	1.346616e-06
0.46025       	5.521462e-06	1.755947e-06	1.343656e-06
0.4605        	5.504050e-06	1.750534e-06	1.339133e-06
0.46075       	5.490472e-06	1.745383e-06	1.336189e-06
0.461         	5.473104e-06	1.740002e-06	1.331690e-06
0.46125       	5.459500e-06	1.734878e-06	1.328758e-06
0.4615        	5.442225e-06	1.729529e-06	1.324287e-06
0.46175       	5.428729e-06	1.724435e-06	1.321376e-06
0.462         	5.411582e-06	1.719120e-06	1.316934e-06
0.46225       	5.398184e-06	1.714052e-06	1.314045e-06
0.4625        	5.381136e-06	1.708755e-06	1.309628e-06
0.46275       	5.367797e-06	1.703722e-06	1.306756e-06
0.463         	5.350845e-06	1.698474e-06	1.302366e-06
0.46325       	5.337582e-06	1.693475e-06	1.299513e-06
0.4635        	5.320733e-06	1.688261e-06	1.295150e-06
0.46375       	5.307552e-06	1.683295e-06	1.292315e-06
0.464         	5.290795e-06	1.678113e-06	1.287980e-06
0.46425       	5.277696e-06	1.673177e-06	1.285162e-06
0.4645        	5.261033e-06	1.668027e-06	1.280855e-06
0.46475       	5.248010e-06	1.663119e-06	1.278053e-06
0.465         	5.231438e-06	1.658001e-06	1.273773e-06
0.46525       	5.218490e-06	1.653124e-06	1.270989e-06
0.4655        	5.202009e-06	1.648038e-06	1.266735e-06
0.46575       	5.189139e-06	1.643192e-06	1.263968e-06
0.466         	5.172753e-06	1.638140e-06	1.259741e-06
0.46625       	5.159958e-06	1.633324e-06	1.256991e-06
0.4665        	5.143662e-06	1.628304e-06	1.252788e-06
0.46675       	5.130942e-06	1.623520e-06	1.250055e-06
0.467         	5.114741e-06	1.618532e-06	1.245878e-06
0.46725       	5.103630e-06	1.613838e-06	1.243645e-06
0.4675        	5.086116e-06	1.608798e-06	1.239020e-06
0.46775       	5.070148e-06	1.603902e-06	1.234919e-06
0.468         	5.061166e-06	1.599409e-06	1.233916e-06
0.46825       	5.043664e-06	1.594384e-06	1.229094e-06
0.4685        	5.027618e-06	1.589505e-06	1.224660e-06
0.46875       	5.018328e-06	1.585021e-06	1.223500e-06
0.469         	5.001014e-06	1.580055e-06	1.218872e-06
0.46925       	4.985111e-06	1.575241e-06	1.214588e-06
0.4695        	4.975797e-06	1.570814e-06	1.213408e-06
0.46975       	4.958635e-06	1.565884e-06	1.208784e-06
0.47          	4.942917e-06	1.561104e-06	1.204537e-06
0.47025       	4.933927e-06	1.556703e-06	1.203435e-06
0.4705        	4.916892e-06	1.551826e-06	1.198857e-06
0.47075       	4.901319e-06	1.547097e-06	1.194642e-06
0.471         	4.892435e-06	1.542747e-06	1.193549e-06
0.47125       	4.875528e-06	1.537916e-06	1.189013e-06
0.4715        	4.860068e-06	1.533227e-06	1.184833e-06
0.47175       	4.851226e-06	1.528913e-06	1.183743e-06
0.472         	4.834465e-06	1.524129e-06	1.179246e-06
0.47225       	4.819155e-06	1.519487e-06	1.175105e-06
0.4725        	4.810428e-06	1.515213e-06	1.174030e-06
0.47275       	4.793795e-06	1.510473e-06	1.169569e-06
0.473         	4.778600e-06	1.505873e-06	1.165461e-06
0.47325       	4.769928e-06	1.501638e-06	1.164394e-06
0.4735        	4.753442e-06	1.496944e-06	1.159971e-06
0.47375       	4.738390e-06	1.492389e-06	1.155902e-06
0.474         	4.725448e-06	1.487989e-06	1.153126e-06
0.47425       	4.713386e-06	1.483639e-06	1.150660e-06
0.4745        	4.701054e-06	1.479259e-06	1.147701e-06
0.47475       	4.688147e-06	1.474833e-06	1.144413e-06
0.475         	4.674800e-06	1.470365e-06	1.141130e-06
0.47525       	4.661283e-06	1.465907e-06	1.137962e-06
0.4755        	4.647888e-06	1.461482e-06	1.134857e-06
0.47575       	4.634757e-06	1.457098e-06	1.131765e-06
0.476         	4.621844e-06	1.452760e-06	1.128677e-06
0.47625       	4.609034e-06	1.448437e-06	1.125597e-06
0.4765        	4.596212e-06	1.444122e-06	1.122527e-06
0.47675       	4.583342e-06	1.439813e-06	1.119457e-06
0.477         	4.570432e-06	1.435517e-06	1.116394e-06
0.47725       	4.557535e-06	1.431235e-06	1.113338e-06
0.4775        	4.544695e-06	1.426968e-06	1.110293e-06
0.47775       	4.531933e-06	1.422697e-06	1.107261e-06
0.478         	4.519229e-06	1.418440e-06	1.104240e-06
0.47825       	4.506560e-06	1.414211e-06	1.101227e-06
0.4785        	4.493934e-06	1.409978e-06	1.098223e-06
0.47875       	4.481320e-06	1.405775e-06	1.095225e-06
0.479         	4.468742e-06	1.401569e-06	1.092235e-06
0.47925       	4.456185e-06	1.397393e-06	1.089252e-06
0.4795        	4.443670e-06	1.393230e-06	1.086279e-06
0.47975       	4.431201e-06	1.389080e-06	1.083315e-06
0.48          	4.418777e-06	1.384926e-06	1.080361e-06
0.48025       	4.406395e-06	1.380787e-06	1.077406e-06
0.4805        	4.393976e-06	1.376658e-06	1.074457e-06
0.48075       	4.381630e-06	1.372564e-06	1.071526e-06
0.481         	4.369350e-06	1.368482e-06	1.068609e-06
0.48125       	4.357111e-06	1.364412e-06	1.065698e-06
0.4815        	4.344904e-06	1.360337e-06	1.062792e-06
0.48175       	4.332711e-06	1.356274e-06	1.059892e-06
0.482         	4.320539e-06	1.352239e-06	1.056999e-06
0.48225       	4.308419e-06	1.348202e-06	1.054118e-06
0.4825        	4.296332e-06	1.344193e-06	1.051245e-06
0.48275       	4.284293e-06	1.340182e-06	1.048381e-06
0.483         	4.272280e-06	1.336199e-06	1.045524e-06
0.48325       	4.260309e-06	1.332212e-06	1.042675e-06
0.4835        	4.248364e-06	1.328240e-06	1.039833e-06
0.48375       	4.236444e-06	1.324295e-06	1.036998e-06
0.484         	4.224566e-06	1.320361e-06	1.034172e-06
0.48425       	4.212733e-06	1.316423e-06	1.031355e-06
0.4845        	4.200927e-06	1.312498e-06	1.028545e-06
0.48475       	4.189149e-06	1.308588e-06	1.025741e-06
0.485         	4.177399e-06	1.304705e-06	1.022945e-06
0.48525       	4.165694e-06	1.300833e-06	1.020159e-06
0.4855        	4.154033e-06	1.296957e-06	1.017382e-06
0.48575       	4.142275e-06	1.293086e-06	1.014616e-06
0.486         	4.130462e-06	1.289226e-06	1.011826e-06
0.48625       	4.118770e-06	1.285396e-06	1.009035e-06
0.4865        	4.107199e-06	1.281567e-06	1.006284e-06
0.48675       	4.095693e-06	1.277765e-06	1.003545e-06
0.487         	4.084242e-06	1.273961e-06	1.000810e-06
0.48725       	4.072811e-06	1.270168e-06	9.980792e-07
0.4875        	4.061351e-06	1.266388e-06	9.953743e-07
0.48775       	4.049891e-06	1.262621e-06	9.926576e-07
0.488         	4.038477e-06	1.258880e-06	9.899424e-07
0.48825       	4.027142e-06	1.255136e-06	9.872384e-07
0.4885        	4.015859e-06	1.251403e-06	9.845469e-07
0.48875       	4.004611e-06	1.247684e-06	9.818634e-07
0.489         	3.993390e-06	1.243976e-06	9.791864e-07
0.48925       	3.982189e-06	1.240294e-06	9.765156e-07
0.4895        	3.971026e-06	1.236607e-06	9.738521e-07
0.48975       	3.959888e-06	1.232930e-06	9.711950e-07
0.49          	3.948777e-06	1.229265e-06	9.685437e-07
0.49025       	3.937698e-06	1.225613e-06	9.659001e-07
0.4905        	3.926653e-06	1.221973e-06	9.632644e-07
0.49075       	3.915643e-06	1.218346e-06	9.606363e-07
0.491         	3.904662e-06	1.214743e-06	9.580154e-07
0.49125       	3.893725e-06	1.211136e-06	9.554025e-07
0.4915        	3.882813e-06	1.207538e-06	9.527963e-07
0.49175       	3.871809e-06	1.203947e-06	9.501890e-07
0.492         	3.860585e-06	1.200355e-06	9.475183e-07
0.49225       	3.849450e-06	1.196772e-06	9.448192e-07
0.4925        	3.838571e-06	1.193202e-06	9.422635e-07
0.49275       	3.827890e-06	1.189648e-06	9.397444e-07
0.493         	3.817257e-06	1.186114e-06	9.371973e-07
0.49325       	3.806629e-06	1.182601e-06	9.346367e-07
0.4935        	3.795987e-06	1.179113e-06	9.320813e-07
0.49375       	3.785344e-06	1.175635e-06	9.295372e-07
0.494         	3.774717e-06	1.172151e-06	9.269997e-07
0.49425       	3.764110e-06	1.168675e-06	9.244652e-07
0.4945        	3.753534e-06	1.165207e-06	9.219352e-07
0.49475       	3.743004e-06	1.161749e-06	9.194153e-07
0.495         	3.732520e-06	1.158302e-06	9.169069e-07
0.49525       	3.722070e-06	1.154867e-06	9.144044e-07
0.4955        	3.711646e-06	1.151443e-06	9.119062e-07
0.49575       	3.701243e-06	1.148030e-06	9.094132e-07
0.496         	3.690863e-06	1.144629e-06	9.069268e-07
0.49625       	3.680509e-06	1.141239e-06	9.044475e-07
0.4965        	3.670186e-06	1.137860e-06	9.019753e-07
0.49675       	3.659896e-06	1.134492e-06	8.995100e-07
0.497         	3.649637e-06	1.131134e-06	8.970513e-07
0.49725       	3.639409e-06	1.127786e-06	8.945996e-07
0.4975        	3.629210e-06	1.124448e-06	8.921546e-07
0.49775       	3.619037e-06	1.121119e-06	8.897160e-07
0.498         	3.608892e-06	1.117799e-06	8.872839e-07
0.49825       	3.598775e-06	1.114490e-06	8.848582e-07
0.4985        	3.588688e-06	1.111191e-06	8.824390e-07
0.49875       	3.578630e-06	1.107902e-06	8.800265e-07
0.499         	3.568600e-06	1.104623e-06	8.776206e-07
0.49925       	3.558599e-06	1.101355e-06	8.752212e-07
0.4995        	3.548627e-06	1.098097e-06	8.728282e-07
0.49975       	3.538683e-06	1.094849e-06	8.704417e-07
0.5           	3.528767e-06	1.091611e-06	8.680616e-07
0.50025       	3.518879e-06	1.088383e-06	8.656878e-07
0.5005        	3.509020e-06	1.085165e-06	8.633205e-07
0.50075       	3.499188e-06	1.081956e-06	8.609597e-07
0.501         	3.489384e-06	1.078757e-06	8.586054e-07
0.50125       	3.479607e-06	1.075567e-06	8.562573e-07
0.5015        	3.469857e-06	1.072387e-06	8.539156e-07
0.50175       	3.460096e-06	1.069216e-06	8.515748e-07
0.502         	3.450379e-06	1.066054e-06	8.492437e-07
0.50225       	3.440712e-06	1.062902e-06	8.469225e-07
0.5025        	3.431080e-06	1.059759e-06	8.446067e-07
0.50275       	3.421470e-06	1.056626e-06	8.422948e-07
0.503         	3.411881e-06	1.053503e-06	8.399884e-07
0.50325       	3.402315e-06	1.050390e-06	8.376894e-07
0.5035        	3.392777e-06	1.047287e-06	8.353978e-07
0.50375       	3.383272e-06	1.044194e-06	8.331127e-07
0.504         	3.373798e-06	1.041110e-06	8.308337e-07
0.50425       	3.364354e-06	1.038036e-06	8.285606e-07
0.5045        	3.354935e-06	1.034970e-06	8.262932e-07
0.50475       	3.345540e-06	1.031914e-06	8.240317e-07
0.505         	3.336171e-06	1.028866e-06	8.217763e-07
0.50525       	3.326827e-06	1.025827e-06	8.195268e-07
0.5055        	3.317510e-06	1.022798e-06	8.172832e-07
0.50575       	3.308220e-06	1.019777e-06	8.150457e-07
0.506         	3.298957e-06	1.016767e-06	8.128141e-07
0.50625       	3.289720e-06	1.013765e-06	8.105884e-07
0.5065        	3.280509e-06	1.010773e-06	8.083687e-07
0.50675       	3.271325e-06	1.007789e-06	8.061550e-07
0.507         	3.262166e-06	1.004815e-06	8.039472e-07
0.50725       	3.253034e-06	1.001850e-06	8.017453e-07
0.5075        	3.243927e-06	9.988941e-07	7.995494e-07
0.50775       	3.234847e-06	9.959468e-07	7.973595e-07
0.508         	3.225792e-06	9.930082e-07	7.951755e-07
0.50825       	3.216763e-06	9.900784e-07	7.929973e-07
0.5085        	3.207759e-06	9.871573e-07	7.908252e-07
0.50875       	3.198781e-06	9.842450e-07	7.886590e-07
0.509         	3.189828e-06	9.813415e-07	7.864986e-07
0.50925       	3.180900e-06	9.784467e-07	7.843439e-07
0.5095        	3.171997e-06	9.755607e-07	7.821948e-07
0.50975       	3.163119e-06	9.726834e-07	7.800514e-07
0.51          	3.154266e-06	9.698148e-07	7.779136e-07
0.51025       	3.145439e-06	9.669549e-07	7.757814e-07
0.5105        	3.136636e-06	9.641036e-07	7.736549e-07
0.51075       	3.127858e-06	9.612608e-07	7.715339e-07
0.511         	3.119105e-06	9.584265e-07	7.694185e-07
0.51125       	3.110377e-06	9.556007e-07	7.673086e-07
0.5115        	3.101673e-06	9.527834e-07	7.652046e-07
0.51175       	3.092994e-06	9.499750e-07	7.631061e-07
0.512         	3.084340e-06	9.471750e-07	7.610153e-07
0.51225       	3.075709e-06	9.443835e-07	7.589290e-07
0.5125        	3.067104e-06	9.416004e-07	7.568465e-07
0.51275       	3.058523e-06	9.388256e-07	7.547704e-07
0.513         	3.049967e-06	9.360591e-07	7.527003e-07
0.51325       	3.041437e-06	9.333009e-07	7.506358e-07
0.5135        	3.032930e-06	9.305510e-07	7.485764e-07
0.51375       	3.024448e-06	9.278094e-07	7.465224e-07
0.514         	3.015989e-06	9.250760e-07	7.444740e-07
0.51425       	3.007554e-06	9.223507e-07	7.424309e-07
0.5145        	2.999143e-06	9.196336e-07	7.403933e-07
0.51475       	2.990756e-06	9.169246e-07	7.383609e-07
0.515         	2.982393e-06	9.142237e-07	7.363338e-07
0.51525       	2.974054e-06	9.115308e-07	7.343122e-07
0.5155        	2.965739e-06	9.088461e-07	7.322960e-07
0.51575       	2.957447e-06	9.061693e-07	7.302852e-07
0.516         	2.949179e-06	9.035006e-07	7.282798e-07
0.51625       	2.940935e-06	9.008398e-07	7.262801e-07
0.5165        	2.932715e-06	8.981869e-07	7.242858e-07
0.51675       	2.924518e-06	8.955420e-07	7.222968e-07
0.517         	2.916346e-06	8.929049e-07	7.203130e-07
0.51725       	2.908198e-06	8.902757e-07	7.183346e-07
0.5175        	2.900073e-06	8.876543e-07	7.163613e-07
0.51775       	2.891972e-06	8.850408e-07	7.143935e-07
0.518         	2.883894e-06	8.824350e-07	7.124315e-07
0.51825       	2.875839e-06	8.798369e-07	7.104749e-07
0.5185        	2.867806e-06	8.772466e-07	7.085234e-07
0.51875       	2.859800e-06	8.746641e-07	7.065771e-07
0.519         	2.851816e-06	8.720892e-07	7.046359e-07
0.51925       	2.843855e-06	8.695219e-07	7.026998e-07
0.5195        	2.835916e-06	8.669623e-07	7.007692e-07
0.51975       	2.828000e-06	8.644104e-07	6.988439e-07
0.52          	2.820106e-06	8.618660e-07	6.969237e-07
0.52025       	2.812235e-06	8.593292e-07	6.950087e-07
0.5205        	2.804386e-06	8.567999e-07	6.930990e-07
0.52075       	2.796560e-06	8.542781e-07	6.911944e-07
0.521         	2.788755e-06	8.517639e-07	6.892949e-07
0.52125       	2.780974e-06	8.492570e-07	6.874005e-07
0.5215        	2.773214e-06	8.467577e-07	6.855111e-07
0.52175       	2.765476e-06	8.442657e-07	6.836267e-07
0.522         	2.757761e-06	8.417812e-07	6.817473e-07
0.52225       	2.750067e-06	8.393040e-07	6.798728e-07
0.5225        	2.742396e-06	8.368342e-07	6.780033e-07
0.52275       	2.734741e-06	8.343710e-07	6.761406e-07
0.523         	2.727111e-06	8.319153e-07	6.742836e-07
0.52325       	2.719509e-06	8.294675e-07	6.724296e-07
0.5235        	2.711928e-06	8.270273e-07	6.705788e-07
0.52375       	2.704366e-06	8.245942e-07	6.687326e-07
0.524         	2.696823e-06	8.221681e-07	6.668917e-07
0.52425       	2.689302e-06	8.197490e-07	6.650561e-07
0.5245        	2.681803e-06	8.173372e-07	6.632260e-07
0.52475       	2.674327e-06	8.149325e-07	6.614010e-07
0.525         	2.666872e-06	8.125351e-07	6.595809e-07
0.52525       	2.659439e-06	8.101448e-07	6.577657e-07
0.5255        	2.652026e-06	8.077616e-07	6.559552e-07
0.52575       	2.644634e-06	8.053854e-07	6.541494e-07
0.526         	2.637263e-06	8.030163e-07	6.523484e-07
0.52625       	2.629913e-06	8.006541e-07	6.505522e-07
0.5265        	2.622584e-06	7.982989e-07	6.487612e-07
0.52675       	2.615275e-06	7.959507e-07	6.469754e-07
0.527         	2.607988e-06	7.936095e-07	6.451950e-07
0.52725       	2.600722e-06	7.912752e-07	6.434194e-07
0.5275        	2.593476e-06	7.889479e-07	6.416484e-07
0.52775       	2.586250e-06	7.866274e-07	6.398823e-07
0.528         	2.579046e-06	7.843137e-07	6.381209e-07
0.52825       	2.571861e-06	7.820069e-07	6.363643e-07
0.5285        	2.564697e-06	7.797069e-07	6.346123e-07
0.52875       	2.557554e-06	7.774138e-07	6.328651e-07
0.529         	2.550431e-06	7.751274e-07	6.311225e-07
0.52925       	2.543328e-06	7.728478e-07	6.293845e-07
0.5295        	2.536245e-06	7.705749e-07	6.276513e-07
0.52975       	2.529182e-06	7.683088e-07	6.259228e-07
0.53          	2.522139e-06	7.660493e-07	6.241989e-07
0.53025       	2.515117e-06	7.637965e-07	6.224796e-07
0.5305        	2.508117e-06	7.615504e-07	6.207652e-07
0.53075       	2.501141e-06	7.593110e-07	6.190538e-07
0.531         	2.494183e-06	7.570781e-07	6.173434e-07
0.53125       	2.487243e-06	7.548516e-07	6.156377e-07
0.5315        	2.480319e-06	7.526314e-07	6.139381e-07
0.53175       	2.473415e-06	7.504175e-07	6.122444e-07
0.532         	2.466529e-06	7.482102e-07	6.105554e-07
0.53225       	2.459663e-06	7.460094e-07	6.088707e-07
0.5325        	2.452815e-06	7.438154e-07	6.071905e-07
0.53275       	2.445986e-06	7.416279e-07	6.055148e-07
0.533         	2.439175e-06	7.394470e-07	6.038435e-07
0.53325       	2.432383e-06	7.372727e-07	6.021765e-07
0.5335        	2.425608e-06	7.351048e-07	6.005137e-07
0.53375       	2.418853e-06	7.329435e-07	5.988552e-07
0.534         	2.412115e-06	7.307885e-07	5.972011e-07
0.53425       	2.405396e-06	7.286398e-07	5.955512e-07
0.5345        	2.398696e-06	7.264974e-07	5.939055e-07
0.53475       	2.392013e-06	7.243612e-07	5.922640e-07
0.535         	2.385349e-06	7.222312e-07	5.906266e-07
0.53525       	2.378704e-06	7.201075e-07	5.889934e-07
0.5355        	2.372081e-06	7.179902e-07	5.873643e-07
0.53575       	2.365476e-06	7.158792e-07	5.857399e-07
0.536         	2.358889e-06	7.137745e-07	5.841196e-07
0.53625       	2.352321e-06	7.116761e-07	5.825033e-07
0.5365        	2.345770e-06	7.095839e-07	5.808910e-07
0.53675       	2.339238e-06	7.074979e-07	5.792829e-07
0.537         	2.332723e-06	7.054181e-07	5.776788e-07
0.53725       	2.326226e-06	7.033442e-07	5.760789e-07
0.5375        	2.319747e-06	7.012765e-07	5.744830e-07
0.53775       	2.313285e-06	6.992148e-07	5.728913e-07
0.538         	2.306842e-06	6.971591e-07	5.713037e-07
0.53825       	2.300416e-06	6.951094e-07	5.697202e-07
0.5385        	2.294007e-06	6.930658e-07	5.681409e-07
0.53875       	2.287616e-06	6.910282e-07	5.665657e-07
0.539         	2.281243e-06	6.889965e-07	5.649945e-07
0.53925       	2.274906e-06	6.869838e-07	5.634226e-07
0.5395        	2.268562e-06	6.849672e-07	5.618459e-07
0.53975       	2.262224e-06	6.829507e-07	5.602831e-07
0.54          	2.255906e-06	6.809399e-07	5.587319e-07
0.54025       	2.249611e-06	6.789359e-07	5.571853e-07
0.5405        	2.243345e-06	6.769389e-07	5.556397e-07
0.54075       	2.237104e-06	6.749488e-07	5.540968e-07
0.541         	2.230898e-06	6.729650e-07	5.525515e-07
0.54125       	2.224713e-06	6.709871e-07	5.510151e-07
0.5415        	2.218532e-06	6.690149e-07	5.494842e-07
0.54175       	2.212352e-06	6.670483e-07	5.479570e-07
0.542         	2.206181e-06	6.650872e-07	5.464326e-07
0.54225       	2.200026e-06	6.631318e-07	5.449118e-07
0.5425        	2.193892e-06	6.611820e-07	5.433953e-07
0.54275       	2.187779e-06	6.592378e-07	5.418833e-07
0.543         	2.181686e-06	6.572990e-07	5.403757e-07
0.54325       	2.175610e-06	6.553658e-07	5.388724e-07
0.5435        	2.169549e-06	6.534381e-07	5.373729e-07
0.54375       	2.163504e-06	6.515161e-07	5.358772e-07
0.544         	2.157473e-06	6.496001e-07	5.343851e-07
0.54425       	2.151459e-06	6.476898e-07	5.328970e-07
0.5445        	2.145462e-06	6.457852e-07	5.314127e-07
0.54475       	2.139482e-06	6.438864e-07	5.299325e-07
0.545         	2.133518e-06	6.419932e-07	5.284564e-07
0.54525       	2.127516e-06	6.401072e-07	5.269740e-07
0.5455        	2.121296e-06	6.382312e-07	5.254417e-07
0.54575       	2.115179e-06	6.363485e-07	5.239032e-07
0.546         	2.109182e-06	6.344724e-07	5.224263e-07
0.54625       	2.103300e-06	6.326038e-07	5.209814e-07
0.5465        	2.097471e-06	6.307442e-07	5.195353e-07
0.54675       	2.091665e-06	6.288929e-07	5.180822e-07
0.547         	2.085863e-06	6.270486e-07	5.166311e-07
0.54725       	2.080057e-06	6.252099e-07	5.151866e-07
0.5475        	2.074252e-06	6.233758e-07	5.137471e-07
0.54775       	2.068456e-06	6.215462e-07	5.123107e-07
0.548         	2.062679e-06	6.197211e-07	5.108776e-07
